Date,Store,Category,Units Sold,Unit Price,Discount %,Revenue
2024-10-13,Chennai,Clothing,10.0,1057.31,20.0,8458.46
2025-03-19,Mumbai,Beauty,4.0,681.32,15.0,2316.48
2025-10-25,Delhi,Home & Kitchen,12.0,2399.25,0.0,28791.0
2025-07-16,Bangalore,Home & Kitchen,10.0,1840.74,25.0,13805.57
2024-04-28,Pune,Groceries,12.0,331.47,0.0,3977.63
2025-11-09,Bangalore,Groceries,5.0,456.48,20.0,1825.92
2024-11-29,Pune,Groceries,5.0,383.71,5.0,1822.61
2025-08-01,Mumbai,Groceries,8.0,460.59,15.0,3132.02
2024-09-02,Mumbai,Clothing,7.0,1338.35,5.0,8900.0
2024-11-30,Mumbai,Clothing,7.0,1177.0,0.0,8239.02
2024-05-11,Bangalore,Beauty,4.0,628.56,0.0,2514.26
2024-10-16,Mumbai,Groceries,4.0,276.16,0.0,1104.63
2025-05-27,Chennai,Groceries,,287.63,5.0,1093.0
2024-10-08,Chennai,Groceries,11.0,353.37,25.0,2915.26
2024-02-25,Delhi,Clothing,6.0,1044.72,15.0,5328.06
2024-10-04,Pune,Electronics,13.0,8199.53,0.0,106593.87
2024-02-26,Delhi,Home & Kitchen,4.0,2139.68,10.0,7702.83
2025-10-30,Mumbai,Sports,7.0,1919.48,5.0,12764.51
2024-12-20,Mumbai,Sports,7.0,2391.04,0.0,16737.26
2025-12-14,Mumbai,Groceries,7.0,380.5,10.0,2397.14
2025-07-11,Pune,Electronics,8.0,6732.08,10.0,48470.95
2024-09-14,Mumbai,Home & Kitchen,6.0,1082.46,0.0,6494.75
2024-02-26,Pune,Electronics,5.0,8305.35,,37374.09
2024-02-11,Bangalore,Electronics,9.0,9296.75,10.0,75303.7
2024-07-13,Delhi,Clothing,3.0,916.34,10.0,2474.11
2025-04-14,Bangalore,Beauty,11.0,524.02,0.0,5764.27
2024-08-27,Bangalore,Groceries,6.0,466.59,10.0,2519.58
2025-01-30,Pune,Home & Kitchen,3.0,1123.47,5.0,3201.88
2025-02-28,Bangalore,Clothing,8.0,1212.42,0.0,9699.34
2024-07-14,Pune,Electronics,2.0,7150.39,0.0,14300.78
2024-03-24,Bangalore,Clothing,12.0,1467.62,10.0,15850.3
2024-03-06,Mumbai,Electronics,6.0,7185.19,10.0,38800.01
2025-04-21,Chennai,Clothing,6.0,1139.92,25.0,5129.62
2025-05-27,Bangalore,Electronics,5.0,7135.32,0.0,35676.59
2024-08-24,Mumbai,Electronics,9.0,6325.13,15.0,48387.25
2025-08-19,Bangalore,Home & Kitchen,10.0,1316.47,5.0,12506.48
2025-07-16,Mumbai,Electronics,9.0,7108.15,20.0,51178.67
2024-06-07,Chennai,Home & Kitchen,10.0,2257.9,5.0,21450.08
2024-06-28,Pune,Groceries,6.0,378.83,5.0,2159.35
2025-07-06,Bangalore,Electronics,7.0,7944.62,0.0,55612.33
2025-06-09,Bangalore,Groceries,5.0,342.25,5.0,1625.7
2025-04-25,Mumbai,Beauty,4.0,557.64,10.0,2007.49
2024-10-26,Chennai,Clothing,8.0,1117.97,0.0,8943.73
2024-04-17,Delhi,Electronics,8.0,10599.5,0.0,84795.98
2024-07-02,Bangalore,Electronics,5.0,6610.51,25.0,24789.41
2025-04-25,Delhi,Home & Kitchen,8.0,1883.94,10.0,13564.37
2024-05-23,Delhi,Electronics,8.0,13639.22,20.0,87290.98
2024-01-09,Pune,Clothing,5.0,1239.46,5.0,5887.43
2024-06-21,Delhi,Sports,4.0,2280.07,20.0,7296.24
2024-03-22,Pune,Sports,5.0,2273.41,0.0,11367.07
2025-10-07,Mumbai,Groceries,6.0,257.35,5.0,1466.92
2024-09-04,Mumbai,Groceries,3.0,299.27,5.0,852.92
2024-03-04,Mumbai,Groceries,6.0,369.06,10.0,1992.94
2024-07-03,Delhi,Groceries,9.0,233.47,0.0,2101.24
2024-09-16,Delhi,Clothing,7.0,998.31,5.0,6638.76
2025-08-06,Pune,Groceries,4.0,328.56,10.0,1182.82
2024-06-25,Chennai,Groceries,1.0,443.74,0.0,443.74
2025-11-17,Mumbai,Groceries,7.0,313.82,10.0,1977.06
2025-03-03,Delhi,Beauty,15.0,703.7,15.0,8972.13
2024-12-08,Mumbai,Home & Kitchen,15.0,1660.14,0.0,24902.08
2025-12-30,Mumbai,Electronics,,7530.58,5.0,57232.4
2024-05-18,Pune,Home & Kitchen,4.0,1168.63,10.0,4207.08
2025-12-07,Chennai,Groceries,12.0,261.05,10.0,2819.38
2024-12-20,Bangalore,Groceries,9.0,323.49,10.0,2620.27
2025-12-08,Bangalore,Groceries,11.0,460.7,15.0,4307.54
2024-08-11,Delhi,Groceries,4.0,268.25,0.0,1073.02
2025-05-02,Bangalore,Clothing,7.0,1171.38,5.0,7789.65
2025-11-07,Mumbai,Electronics,13.0,8729.61,10.0,102136.45
2024-08-18,Mumbai,Groceries,13.0,281.94,20.0,2932.22
2024-03-19,Delhi,Sports,7.0,1650.29,20.0,9241.61
2025-02-06,Delhi,Clothing,4.0,1322.34,20.0,4231.49
2025-06-20,Mumbai,Clothing,11.0,1349.29,5.0,14100.06
2025-11-03,Bangalore,Groceries,10.0,256.87,25.0,1926.52
2024-06-24,Bangalore,Home & Kitchen,4.0,1882.06,5.0,7151.82
2025-08-03,Bangalore,Clothing,8.0,1377.8,0.0,11022.39
2024-07-22,Bangalore,Clothing,5.0,1379.45,0.0,6897.23
2025-02-13,Pune,Clothing,6.0,1178.56,25.0,5303.5
2025-01-29,Mumbai,Groceries,7.0,393.51,15.0,2341.41
2024-07-04,Bangalore,Groceries,9.0,256.78,20.0,1848.82
2024-03-28,Chennai,Home & Kitchen,6.0,2335.5,0.0,14013.02
2024-08-06,Bangalore,Beauty,4.0,770.5,10.0,2773.81
2024-10-23,Mumbai,Clothing,11.0,1184.05,5.0,12373.36
2025-06-17,Delhi,Home & Kitchen,3.0,1553.99,0.0,4661.98
2024-01-04,Bangalore,Beauty,4.0,560.55,0.0,2242.19
2025-09-19,Bangalore,Electronics,3.0,7667.52,10.0,20702.32
2025-12-03,Pune,Groceries,5.0,330.5,10.0,1487.27
2025-06-06,Bangalore,Beauty,8.0,601.61,15.0,4090.91
2025-12-06,Delhi,Clothing,10.0,1294.51,0.0,12945.11
2024-08-26,Pune,Electronics,1.0,8083.05,5.0,7678.89
2025-02-17,Bangalore,Home & Kitchen,7.0,2037.03,0.0,14259.19
2025-06-15,Delhi,Groceries,7.0,343.46,10.0,2163.77
2024-07-23,Mumbai,Sports,5.0,2800.12,10.0,12600.53
2025-09-20,Mumbai,Electronics,5.0,9932.99,0.0,49664.96
2024-04-09,Mumbai,Clothing,2.0,1732.6,0.0,3465.2
2024-11-23,Pune,Sports,9.0,2005.72,10.0,16246.31
2025-01-25,Pune,Clothing,5.0,1500.39,0.0,7501.93
2024-11-12,Mumbai,Beauty,3.0,668.18,15.0,1703.86
2024-02-10,Mumbai,Electronics,5.0,8316.2,0.0,41581.0
2024-07-15,Bangalore,Electronics,6.0,9890.75,0.0,59344.53
2025-09-30,Bangalore,Electronics,6.0,8151.32,10.0,44017.13
2024-06-12,Mumbai,Clothing,13.0,1076.1,0.0,13989.25
2025-09-12,Delhi,Groceries,4.0,450.96,5.0,1713.65
2025-03-18,Pune,Electronics,6.0,10393.54,5.0,59243.19
2024-05-06,Pune,Electronics,8.0,10191.91,20.0,65228.21
2025-04-11,Bangalore,Groceries,4.0,363.2,5.0,1380.14
2024-04-01,Delhi,Beauty,5.0,567.6,5.0,2696.1
2024-05-09,Delhi,Sports,7.0,1600.05,0.0,11200.33
2024-07-23,Mumbai,Groceries,8.0,416.22,10.0,2996.8
2025-03-07,Chennai,Electronics,7.0,8955.52,0.0,62688.62
2025-07-24,Pune,Electronics,4.0,8604.45,0.0,34417.8
2025-03-16,Mumbai,Sports,6.0,1544.54,20.0,7413.78
2024-10-19,Pune,Beauty,9.0,639.7,10.0,5181.53
2024-08-11,Mumbai,Clothing,6.0,1089.06,5.0,6207.67
2025-09-26,Bangalore,Clothing,5.0,1486.7,15.0,6318.49
2024-03-16,Pune,Electronics,10.0,7091.94,0.0,70919.35
2025-05-02,Mumbai,Electronics,3.0,10003.87,0.0,30011.62
2025-07-22,Bangalore,Clothing,6.0,618.53,5.0,3525.63
2025-08-06,Mumbai,Clothing,8.0,1278.03,15.0,8690.64
2025-12-22,Delhi,Groceries,9.0,381.13,15.0,2915.65
2025-08-19,Pune,Home & Kitchen,3.0,1589.16,5.0,4529.12
2025-03-07,Mumbai,Groceries,5.0,438.86,20.0,1755.42
2024-11-28,Delhi,Clothing,7.0,938.93,0.0,6572.53
2025-07-24,Bangalore,Groceries,6.0,402.26,10.0,2172.18
2025-04-23,Delhi,Electronics,6.0,6281.15,0.0,37686.89
2025-04-09,Chennai,Electronics,7.0,11500.62,0.0,80504.31
2024-05-26,Bangalore,Home & Kitchen,6.0,2378.24,5.0,13555.94
2025-07-23,Chennai,Home & Kitchen,5.0,2520.54,5.0,11972.56
2025-08-30,Mumbai,Electronics,15.0,10565.99,20.0,126791.93
2025-01-29,Delhi,Clothing,5.0,1031.12,0.0,5155.58
2025-11-29,Mumbai,Groceries,10.0,365.36,5.0,3470.87
2025-04-30,Delhi,Groceries,11.0,392.75,10.0,3888.23
2024-11-01,Delhi,Home & Kitchen,6.0,2228.27,0.0,13369.64
2024-02-11,Mumbai,Clothing,5.0,1215.29,10.0,5468.81
2024-07-18,Mumbai,Electronics,6.0,8936.07,15.0,45573.94
2025-02-05,Delhi,Electronics,8.0,11994.41,20.0,76764.22
2025-12-28,Bangalore,Sports,12.0,1374.37,0.0,16492.4
2025-09-27,Delhi,Home & Kitchen,4.0,1471.51,15.0,5003.15
2024-09-29,Bangalore,Groceries,7.0,380.0,10.0,2393.98
2024-07-24,Bangalore,Electronics,5.0,9792.34,0.0,48961.71
2025-08-01,Bangalore,Electronics,4.0,11457.43,5.0,43538.22
2024-03-16,Mumbai,Clothing,3.0,1782.23,0.0,5346.7
2024-08-13,Pune,Clothing,3.0,1385.79,10.0,3741.65
2025-11-16,Pune,Groceries,10.0,456.97,5.0,4341.26
2025-01-14,Bangalore,Electronics,5.0,9011.99,0.0,45059.97
2025-04-04,Bangalore,Sports,4.0,3022.24,5.0,11484.51
2025-11-14,Mumbai,Groceries,9.0,345.79,5.0,2956.49
2025-12-24,Chennai,Groceries,3.0,331.5,0.0,994.51
2024-12-13,Mumbai,Electronics,9.0,8310.37,0.0,74793.32
2025-04-20,Mumbai,Home & Kitchen,3.0,1552.4,10.0,4191.48
2025-05-10,Chennai,Home & Kitchen,6.0,2261.0,20.0,10852.78
2025-03-31,Delhi,Groceries,6.0,329.59,10.0,1779.81
2024-11-24,Chennai,Groceries,4.0,264.39,5.0,1004.68
2025-10-03,Pune,Sports,7.0,1714.0,5.0,11398.09
2025-10-06,Delhi,Electronics,13.0,8558.9,5.0,105702.36
2025-07-01,Chennai,Electronics,7.0,8512.08,10.0,53626.12
2024-05-29,Bangalore,Clothing,9.0,1242.58,0.0,11183.22
2025-09-29,Pune,Groceries,11.0,397.01,20.0,3493.68
2025-12-10,Delhi,Beauty,8.0,844.4,20.0,5404.19
2025-06-07,Delhi,Electronics,10.0,8534.14,0.0,85341.42
2024-07-15,Pune,Home & Kitchen,14.0,1653.33,5.0,21989.23
2025-10-25,Mumbai,Groceries,11.0,395.26,0.0,4347.88
2025-08-08,Mumbai,Electronics,5.0,9960.63,10.0,44822.82
2024-06-28,Pune,Clothing,3.0,1305.13,10.0,3523.86
2025-01-05,Mumbai,Electronics,5.0,7268.37,20.0,29073.47
2024-09-23,Mumbai,Electronics,4.0,5347.0,10.0,19249.2
2025-03-23,Pune,Electronics,2.0,9251.06,5.0,17577.02
2025-08-06,Pune,Groceries,7.0,281.97,20.0,1579.06
2024-07-09,Mumbai,Groceries,9.0,348.28,15.0,2664.36
2024-02-09,Pune,Groceries,2.0,327.99,0.0,655.98
2024-07-12,Mumbai,Clothing,7.0,1746.52,0.0,12225.66
2024-03-22,Bangalore,Electronics,8.0,7489.4,25.0,44936.42
2025-12-19,Mumbai,Electronics,13.0,9889.03,10.0,115701.67
2024-04-22,Delhi,Groceries,6.0,258.09,5.0,1471.09
2024-12-22,Bangalore,Sports,13.0,2002.24,10.0,23426.21
2025-01-31,Delhi,Groceries,6.0,256.24,10.0,1383.69
2024-10-18,Delhi,Electronics,5.0,9256.63,25.0,34712.38
2024-03-30,Delhi,Clothing,9.0,654.69,20.0,4713.76
2025-11-16,Pune,Electronics,7.0,8566.83,10.0,53971.03
2025-09-22,Pune,Home & Kitchen,4.0,2359.04,15.0,8020.73
2025-09-15,Bangalore,Electronics,6.0,9150.41,15.0,46667.12
2024-05-31,Mumbai,Sports,5.0,1945.32,0.0,9726.62
2024-06-27,Delhi,Beauty,9.0,587.42,15.0,4493.8
2024-03-14,Delhi,Clothing,11.0,1794.86,0.0,19743.47
2024-12-31,Bangalore,Electronics,7.0,8885.0,5.0,59085.22
2025-04-20,Mumbai,Electronics,12.0,6444.33,5.0,73465.38
2025-08-08,Pune,Clothing,7.0,1034.9,10.0,6519.87
2024-09-29,Mumbai,Electronics,4.0,9067.84,15.0,30830.65
2025-11-05,Bangalore,Electronics,9.0,10102.81,0.0,90925.26
2025-04-13,Bangalore,Electronics,6.0,9491.58,0.0,56949.5
2025-07-23,Delhi,Clothing,1.0,1787.93,0.0,1787.93
2024-03-24,Delhi,Electronics,4.0,8298.23,5.0,31533.27
2024-01-06,Pune,Home & Kitchen,6.0,1793.19,15.0,9145.26
2025-09-16,Delhi,Home & Kitchen,5.0,1406.3,0.0,7031.49
2025-11-15,Delhi,Groceries,10.0,338.42,0.0,3384.24
2025-06-28,Mumbai,Groceries,7.0,358.64,15.0,2133.9
2024-09-10,Delhi,Electronics,4.0,8009.86,20.0,25631.55
2024-10-08,Delhi,Groceries,5.0,318.65,0.0,1593.25
2024-02-09,Bangalore,Electronics,8.0,9964.4,0.0,79715.21
2025-01-01,Delhi,Clothing,8.0,1025.32,5.0,7792.41
2025-11-17,Mumbai,Electronics,6.0,9076.55,0.0,54459.28
2024-08-27,Delhi,Clothing,5.0,1226.67,0.0,6133.37
2024-05-25,Pune,Electronics,7.0,9607.5,0.0,67252.47
2025-04-18,Delhi,Clothing,7.0,1231.3,5.0,8188.17
2025-11-08,Mumbai,Groceries,12.0,372.46,20.0,3575.61
2025-12-21,Pune,Home & Kitchen,8.0,1814.43,0.0,14515.46
2025-07-08,Chennai,Clothing,4.0,1378.03,5.0,5236.5
2025-07-05,Pune,Clothing,5.0,887.24,0.0,4436.18
2025-07-10,Chennai,Clothing,6.0,1163.81,15.0,5935.41
2024-02-15,Chennai,Electronics,6.0,8896.36,5.0,50709.26
2025-05-22,Mumbai,Groceries,8.0,477.01,0.0,3816.12
2025-07-18,Bangalore,Electronics,10.0,8956.2,5.0,85083.87
2024-05-12,Delhi,Electronics,7.0,5520.89,0.0,38646.22
2025-09-23,Mumbai,Beauty,7.0,545.8,0.0,3820.61
2025-01-15,Mumbai,Electronics,1.0,8216.74,0.0,8216.74
2024-05-13,Mumbai,Groceries,6.0,319.77,15.0,1630.85
2025-07-06,Bangalore,Beauty,7.0,687.71,20.0,3851.15
2025-04-15,Bangalore,Groceries,5.0,316.58,5.0,1503.76
2025-03-19,Chennai,Groceries,7.0,296.82,5.0,1973.84
2024-02-12,Delhi,Sports,8.0,2737.2,5.0,20802.71
2024-11-28,Delhi,Clothing,13.0,1066.82,0.0,13868.6
2024-08-08,Mumbai,Clothing,4.0,1361.69,0.0,5446.76
2024-05-13,Delhi,Home & Kitchen,6.0,1575.69,5.0,8981.42
2024-06-13,Chennai,Groceries,3.0,384.47,20.0,922.74
2024-09-20,Chennai,Electronics,6.0,6385.48,10.0,34481.58
2025-03-05,Chennai,Electronics,5.0,8430.44,0.0,42152.2
2024-04-09,Mumbai,Clothing,8.0,1192.48,10.0,8585.87
2025-05-30,Bangalore,Electronics,8.0,7344.51,10.0,52880.46
2025-07-02,Mumbai,Home & Kitchen,5.0,1693.87,0.0,8469.37
2024-11-13,Pune,Clothing,5.0,913.13,10.0,4109.09
2025-11-07,Bangalore,Sports,4.0,1952.38,,7809.51
2024-04-24,Bangalore,Home & Kitchen,5.0,1764.61,0.0,8823.05
2024-11-14,Bangalore,Home & Kitchen,10.0,1458.18,10.0,13123.66
2025-01-20,Mumbai,Clothing,9.0,1606.28,0.0,14456.54
2024-05-21,Chennai,Groceries,3.0,305.93,15.0,780.12
2024-03-17,Delhi,Sports,5.0,1158.21,0.0,5791.07
2025-05-26,Delhi,Groceries,9.0,394.59,10.0,3196.16
2025-07-30,Chennai,Electronics,10.0,9785.84,0.0,97858.42
2024-09-26,Mumbai,Groceries,4.0,297.02,0.0,1188.07
2025-12-10,Mumbai,Sports,10.0,1428.6,20.0,11428.77
2024-09-05,Delhi,Groceries,3.0,473.87,10.0,1279.45
2024-03-23,Chennai,Beauty,10.0,617.1,10.0,5553.88
2025-10-08,Bangalore,Sports,7.0,2601.32,0.0,18209.21
2024-03-09,Mumbai,Electronics,7.0,4289.35,0.0,30025.46
2024-11-03,Delhi,Groceries,6.0,284.79,25.0,1281.54
2025-07-25,Delhi,Clothing,8.0,868.41,5.0,6599.92
2025-09-10,Bangalore,Home & Kitchen,6.0,1776.0,5.0,10123.18
2025-02-18,Pune,Clothing,6.0,1022.08,0.0,6132.48
2024-12-21,Delhi,Home & Kitchen,13.0,1700.06,5.0,20995.79
2025-06-25,Bangalore,Clothing,6.0,1313.6,15.0,6699.36
2025-09-06,Mumbai,Groceries,6.0,395.34,10.0,2134.85
2025-03-29,Chennai,Electronics,10.0,7954.21,0.0,79542.11
2025-12-05,Delhi,Sports,8.0,2634.0,5.0,20018.36
2025-10-28,Mumbai,Electronics,6.0,5525.19,0.0,33151.17
2024-05-06,Pune,Electronics,6.0,10226.51,5.0,58291.08
2025-04-12,Pune,Sports,3.0,2344.91,10.0,6331.25
2025-04-01,Chennai,Clothing,11.0,1566.89,20.0,13788.59
2024-08-25,Mumbai,Electronics,4.0,9535.64,0.0,38142.58
2024-02-08,Bangalore,Home & Kitchen,9.0,1402.73,20.0,10099.69
2025-07-06,Mumbai,Electronics,7.0,5697.42,0.0,39881.91
2024-02-24,Pune,Electronics,8.0,9157.78,5.0,69599.15
2025-03-17,Mumbai,Sports,4.0,3096.88,10.0,11148.78
2025-06-24,Pune,Electronics,6.0,8521.85,20.0,40904.86
2024-09-12,Bangalore,Clothing,6.0,1188.39,0.0,7130.35
2025-09-19,Pune,Groceries,4.0,306.02,10.0,1101.68
2024-08-06,Bangalore,Electronics,7.0,10761.99,5.0,71567.23
2024-02-06,Delhi,Beauty,6.0,795.61,25.0,3580.26
2024-09-04,Mumbai,Groceries,4.0,249.92,0.0,999.66
2024-07-06,Bangalore,Groceries,2.0,396.25,15.0,673.62
2025-01-08,Pune,Home & Kitchen,7.0,1964.68,10.0,12377.48
2024-01-09,Mumbai,Electronics,9.0,9791.21,5.0,83714.82
2024-10-13,Mumbai,Electronics,6.0,7874.98,0.0,47249.87
2025-03-23,Pune,Groceries,12.0,441.12,25.0,3970.11
2025-12-09,Bangalore,Sports,9.0,2166.55,0.0,19498.95
2024-04-29,Mumbai,Home & Kitchen,5.0,1492.77,0.0,7463.84
2025-12-01,Chennai,Sports,7.0,2074.74,20.0,11618.56
2024-06-09,Mumbai,Sports,3.0,1496.99,15.0,3817.34
2025-05-14,Bangalore,Electronics,5.0,8894.2,0.0,44471.0
2024-01-20,Chennai,Groceries,5.0,285.19,15.0,1212.07
2025-06-09,Chennai,Clothing,10.0,627.69,0.0,6276.93
2025-08-26,Mumbai,Home & Kitchen,6.0,1875.77,0.0,11254.61
2024-04-28,Chennai,Home & Kitchen,5.0,1362.44,5.0,6471.59
2024-02-06,Mumbai,Home & Kitchen,5.0,1988.79,15.0,8452.35
2024-11-13,Bangalore,Clothing,9.0,1529.72,0.0,13767.52
2025-07-24,Bangalore,Sports,4.0,1862.61,10.0,6705.39
2024-09-30,Pune,Sports,6.0,2225.62,10.0,12018.32
2025-08-31,Pune,Clothing,3.0,881.47,10.0,2379.96
2024-01-07,Delhi,Electronics,8.0,6978.73,10.0,50246.86
2025-03-15,Mumbai,Groceries,13.0,425.4,0.0,5530.22
2024-10-29,Mumbai,Groceries,6.0,287.95,5.0,1641.34
2024-09-06,Chennai,Groceries,2.0,84.88,20.0,135.8
2024-08-23,Mumbai,Home & Kitchen,5.0,2168.68,20.0,8674.73
2025-04-17,Chennai,Beauty,3.0,466.61,10.0,1259.86
2025-08-28,Pune,Beauty,4.0,921.02,5.0,3499.89
2025-09-01,Delhi,Sports,6.0,2331.77,0.0,13990.63
2024-02-23,Chennai,Beauty,7.0,822.02,0.0,5754.11
2025-09-17,Mumbai,Groceries,7.0,256.52,10.0,1616.07
2025-03-28,Pune,Home & Kitchen,10.0,1615.4,10.0,14538.57
2024-04-04,Delhi,Beauty,9.0,568.31,25.0,3836.09
2024-08-22,Bangalore,Groceries,11.0,323.26,0.0,3555.87
2025-01-21,Bangalore,Sports,2.0,2268.47,10.0,4083.25
2024-05-12,Delhi,Sports,10.0,2624.33,5.0,24931.14
2024-08-24,Bangalore,Groceries,7.0,360.26,5.0,2395.71
2025-08-26,Bangalore,Beauty,9.0,469.87,20.0,3383.05
2025-02-04,Mumbai,Electronics,6.0,7509.59,0.0,45057.53
2025-09-11,Mumbai,Beauty,3.0,810.08,15.0,2065.7
2025-05-10,Delhi,Home & Kitchen,6.0,2413.63,0.0,14481.76
2024-04-08,Chennai,Clothing,5.0,1297.76,0.0,6488.79
2025-02-17,Mumbai,Groceries,4.0,244.98,10.0,881.94
2024-01-24,Bangalore,Beauty,10.0,946.34,0.0,9463.36
2025-08-03,Pune,Home & Kitchen,4.0,1747.04,25.0,5241.12
2025-08-16,Mumbai,Home & Kitchen,5.0,1587.85,25.0,5954.43
2024-01-19,Delhi,Home & Kitchen,13.0,961.71,10.0,11252.01
2024-06-08,Delhi,Clothing,4.0,957.3,10.0,3446.29
2024-03-24,Chennai,Groceries,4.0,322.46,0.0,1289.83
2025-12-09,Bangalore,Sports,11.0,1974.0,0.0,21713.98
2025-04-08,Delhi,Electronics,5.0,5531.82,0.0,27659.09
2024-10-31,Bangalore,Home & Kitchen,10.0,1841.17,10.0,16570.5
2024-11-19,Mumbai,Electronics,6.0,7343.52,0.0,44061.14
2025-02-16,Bangalore,Sports,3.0,2408.2,0.0,7224.61
2024-10-13,Mumbai,Groceries,5.0,248.45,20.0,993.81
2025-06-04,Delhi,Home & Kitchen,6.0,2088.61,10.0,11278.5
2025-02-16,Mumbai,Electronics,4.0,8211.18,0.0,32844.73
2025-02-09,Delhi,Beauty,7.0,521.9,0.0,3653.29
2024-09-30,Delhi,Clothing,12.0,1032.04,10.0,11146.06
2024-09-01,Pune,Electronics,6.0,7966.53,5.0,45409.24
2025-11-13,Delhi,Clothing,7.0,1081.56,10.0,6813.84
2025-07-07,Delhi,Electronics,4.0,7985.91,10.0,28749.29
2025-04-09,Delhi,Sports,10.0,1955.82,25.0,14668.63
2024-06-21,Mumbai,Electronics,2.0,9830.25,0.0,19660.49
2024-01-03,Delhi,Electronics,8.0,6037.53,0.0,48300.22
2025-01-08,Mumbai,Groceries,8.0,309.55,5.0,2352.61
2024-03-17,Mumbai,Electronics,5.0,6302.49,0.0,31512.43
2025-02-02,Mumbai,Groceries,5.0,348.9,0.0,1744.51
2024-07-21,Chennai,Clothing,1.0,840.1,10.0,756.09
2025-05-07,Mumbai,Clothing,5.0,1226.65,0.0,6133.23
2025-11-11,Bangalore,Clothing,9.0,1495.41,0.0,13458.69
2025-02-17,Pune,Electronics,7.0,6020.81,0.0,42145.69
2025-05-04,Chennai,Home & Kitchen,3.0,2010.41,0.0,6031.24
2024-03-26,Mumbai,Clothing,10.0,1309.95,0.0,13099.48
2025-12-05,Mumbai,Sports,12.0,1696.39,5.0,19338.83
2024-04-18,Mumbai,Sports,7.0,2229.78,0.0,15608.43
2024-07-20,Delhi,Groceries,1.0,255.67,20.0,204.54
2024-05-09,Chennai,Sports,8.0,2328.31,25.0,13969.85
2025-07-03,Mumbai,Clothing,2.0,1445.48,0.0,2890.96
2025-01-31,Delhi,Electronics,9.0,11573.41,5.0,98952.63
2024-02-08,Delhi,Clothing,6.0,1100.89,20.0,5284.29
2024-01-21,Delhi,Groceries,4.0,358.43,15.0,1218.65
2025-07-22,Mumbai,Groceries,6.0,397.81,5.0,2267.53
2025-10-23,Pune,Groceries,3.0,370.22,25.0,833.01
2025-09-27,Delhi,Electronics,4.0,9310.08,0.0,37240.32
2024-08-05,Pune,Groceries,8.0,312.49,10.0,2249.91
2025-01-18,Pune,Sports,4.0,2344.92,10.0,8441.72
2024-05-06,Mumbai,Home & Kitchen,8.0,985.87,0.0,7886.98
2024-11-25,Bangalore,Clothing,10.0,946.06,0.0,9460.64
2024-07-31,Bangalore,Clothing,6.0,1550.23,10.0,8371.26
2024-10-25,Bangalore,Clothing,6.0,1359.32,10.0,7340.35
2025-05-14,Pune,Electronics,2.0,6648.93,10.0,11968.07
2024-09-02,Bangalore,Beauty,6.0,562.07,0.0,3372.41
2024-04-23,Chennai,Electronics,7.0,9217.37,0.0,64521.62
2024-01-12,Mumbai,Home & Kitchen,8.0,1243.57,0.0,9948.57
2025-07-12,Chennai,Groceries,6.0,349.29,20.0,1676.58
2025-09-18,Delhi,Electronics,5.0,8485.38,10.0,38184.23
2025-03-06,Delhi,Home & Kitchen,8.0,2312.59,0.0,18500.7
2024-07-12,Mumbai,Beauty,10.0,617.85,5.0,5869.61
2025-04-23,Bangalore,Groceries,8.0,293.15,0.0,2345.23
2024-02-02,Bangalore,Electronics,10.0,7878.5,15.0,66967.25
2025-07-06,Bangalore,Clothing,5.0,1259.29,20.0,5037.17
2025-02-22,Delhi,Clothing,7.0,1640.87,5.0,10911.78
2025-03-10,Mumbai,Groceries,9.0,362.7,10.0,2937.85
2024-11-07,Mumbai,Sports,10.0,2215.29,0.0,22152.94
2024-04-15,Mumbai,Electronics,11.0,11183.11,0.0,123014.25
2025-03-29,Delhi,Home & Kitchen,4.0,1752.49,20.0,5607.98
2025-07-14,Bangalore,Groceries,5.0,323.18,5.0,1535.1
2025-08-14,Delhi,Beauty,7.0,411.1,15.0,2446.05
2025-06-27,Bangalore,Beauty,7.0,590.71,0.0,4134.97
2024-10-20,Mumbai,Clothing,13.0,834.23,10.0,9760.49
2025-08-13,Bangalore,Clothing,3.0,1217.79,10.0,3288.02
2024-09-08,Mumbai,Clothing,6.0,1164.38,0.0,6986.3
2024-04-23,Mumbai,Home & Kitchen,8.0,1685.97,5.0,12813.4
2025-02-28,Bangalore,Clothing,11.0,1165.2,20.0,10253.8
2024-07-24,Pune,Sports,5.0,2665.8,25.0,9996.75
2024-07-17,Pune,Groceries,6.0,424.13,10.0,2290.32
2025-02-06,Bangalore,Electronics,6.0,6502.41,25.0,29260.84
2025-07-11,Mumbai,Electronics,5.0,8790.1,0.0,43950.52
2025-05-02,Bangalore,Beauty,4.0,713.35,0.0,2853.4
2025-05-11,Chennai,Clothing,4.0,1337.16,5.0,5081.23
2025-06-03,Delhi,Groceries,4.0,421.55,5.0,1601.88
2025-08-27,Delhi,Clothing,7.0,1173.4,0.0,8213.78
2025-11-28,Bangalore,Sports,12.0,2103.7,15.0,21457.78
2025-03-10,Bangalore,Electronics,7.0,8138.05,0.0,56966.32
2025-01-08,Bangalore,Clothing,9.0,976.8,0.0,8791.18
2025-08-06,Mumbai,Groceries,3.0,446.39,0.0,1339.18
2024-11-22,Delhi,Clothing,9.0,940.68,15.0,7196.2
2025-05-13,Mumbai,Home & Kitchen,5.0,1151.63,5.0,5470.23
